0,11.52,-6.14,8.97
0.019,11.01,-6.44,8.03
0.029,9.84,-7.89,7.04
0.049,7.81,-10.13,6.23
0.059,7.37,-9.73,6.14
0.079,5.55,-9.83,5.59
0.089,4.58,-10.76,5.56
0.109,4.99,-10.8,5.56
0.119,4.78,-10.66,4.71
0.139,3.73,-12.16,4.66
0.15,4.36,-13.01,5.23
0.169,5.33,-10.39,7.8
0.18,5.42,-8.88,7.27
0.2,-1.75,-11.58,4.53
0.21,-6.35,-17.15,-2.44
0.23,0.49,-9.08,1.02
0.24,1.25,-7.94,7.95
0.25,1.41,-9.08,7.72
0.27,3.74,-6.91,2.84
0.29,4.84,-6.23,5.19
0.3,5.39,-7.63,5.79
0.32,4.11,-7.74,5.43
0.331,2.8,-7.26,5.01
0.341,2.37,-6.97,6.42
0.361,1.68,-6.32,7.29
0.371,1.06,-6.53,7.36
0.381,1.68,-7.49,7.16
0.391,3.78,-8.65,8.02
0.411,-4.63,-13.63,5.36
0.421,-1.37,-11.82,1.05
0.441,2.25,-11.35,7.62
0.451,2.66,-10.66,8.8
0.471,5.74,-9.06,14.67
0.482,6.22,-7.22,11.48
0.501,3.09,-3.46,3.86
0.512,-2.6,-1.97,-8.21
0.523,1.81,0.4,4.56
0.542,2.8,-5.74,8.28
0.562,1.44,-3.76,4.09
0.572,1.55,-3.69,5.27
0.592,0.27,-13.49,3.73
0.622,1.94,-8.75,3.83
0.632,2.39,-8.38,4.58
0.652,2.27,-7.41,5.86
0.683,4.22,-0.72,4.46
0.703,2.68,-3.56,6.02
0.713,1.49,-3.71,7.23
0.733,1.74,-5.34,6.7
0.743,2.06,-6.04,6.83
0.773,0.74,-7.45,5.39
0.803,-1.01,-6.19,4.88
0.834,0.77,-4.97,5.15
0.864,-1.27,-5.05,6.53
0.884,3.92,-7.67,16.98
0.894,1.81,-7.19,17.1
0.924,4.78,-8.1,14.43
0.944,1.79,-9.51,9.57
0.954,1.73,-9.24,7.47
0.964,0.59,-11.53,7.3
0.975,-0.19,-13.27,8.19
0.984,-1.59,-12.78,8.01
1.015,-1.1,-9.24,6.24
1.035,-2.12,-5.95,5.39
1.045,-0.95,-5.14,6.94
1.065,-1.36,-2.48,3.38
1.075,-0.88,-1.08,4.53
1.105,-3.61,-7.18,-0.23
1.125,-2.32,-15.62,7.55
1.135,-1.1,-17.34,6.69
1.156,-2.3,-15.73,5.25
1.166,-0.97,-8.93,5.75
1.196,-1.35,-1.87,6.97
1.216,-0.82,-3.31,2.79
1.226,-0.45,-6.21,4.2
1.246,-2.04,-6.94,5.86
1.256,-2.76,-6.34,5.23
1.277,-0.47,-7.97,5.72
1.286,0.12,-7.53,5.85
1.306,-2.2,-7.01,4.8
1.316,-3.24,-8.93,3.91
1.337,-4.69,-11.87,3.35
1.347,-4.61,-12.24,3.6
1.367,-1.73,-7.1,7.48
1.377,-3.63,-9.77,6.13
1.397,-4.46,-14.38,2.39
1.407,-2.31,-10.92,2.84
1.437,-0.61,-9.61,5.35
1.457,-1.78,-8.92,5.45
1.467,-2.49,-8.08,7.27
1.487,-2.16,-8.27,3.35
1.498,-2.27,-8.18,3.1
1.528,-1.8,-8.61,5.56
1.548,-2.48,-8.08,5
1.558,-2.36,-8.39,4.98
1.579,-1.96,-8.33,5.52
1.588,-1.96,-8.34,5.08
1.608,-2.4,-8.33,4.64
1.618,-2.41,-8.24,4.82
1.629,-2.06,-8.38,4.61
1.638,-1.91,-8.25,4.54
1.649,-1.84,-8.32,4.59
1.659,-1.8,-8.34,4.91
1.668,-2.08,-8.22,5.13
1.679,-2.24,-8.2,4.93
1.699,-1.88,-8.41,4.7
1.709,-1.63,-8.29,4.77
1.729,-1.89,-8.27,4.74
1.739,-2.05,-8.23,4.86
1.759,-1.86,-8.46,5.03
1.769,-1.76,-8.32,5.08
1.789,-1.97,-8.48,4.85
1.799,-1.94,-8.42,4.85
1.819,-1.95,-8.31,5.03
1.829,-2.02,-8.45,4.93
1.85,-1.96,-8.37,4.86
1.86,-2.11,-8.37,4.8
1.88,-2.15,-8.39,4.8
1.89,-2.05,-8.31,4.72
1.91,-2.1,-8.18,4.65
1.92,-2.15,-8.35,4.69
1.94,-2.06,-8.27,4.78
1.95,-2.07,-8.23,4.73
1.97,-2.15,-8.32,4.71
1.981,-2.01,-8.27,4.79
2.001,-1.95,-8.18,4.79
2.011,-2.09,-8.37,4.79
2.031,-2.15,-8.34,4.9
2.041,-2.04,-8.23,4.94
2.061,-1.87,-8.43,4.85
2.071,-1.94,-8.4,4.84
2.091,-2.04,-8.25,4.94
2.101,-1.98,-8.52,4.92
2.121,-1.76,-8.42,4.81
2.131,-1.86,-8.27,4.84
2.151,-1.98,-8.27,4.8
2.162,-1.93,-8.27,4.93
2.183,-1.78,-8.16,5.09
2.192,-1.89,-8.26,5.07
2.212,-2.04,-8.27,4.9
2.222,-1.95,-7.97,4.91
2.242,-1.79,-8.31,4.95
2.252,-1.96,-8.16,5.12
2.272,-2.2,-8.07,5.2
2.282,-2.05,-8.14,5.14
2.302,-1.88,-8.13,5.12
2.312,-2,-8.1,5.08
2.333,-2.14,-8.01,5.19
2.363,-1.94,-8.05,5.15
2.393,-2.22,-8.14,5.15
2.423,-1.89,-8.22,5.01
2.453,-2.25,-8.29,5.06
2.474,-1.82,-7.99,5.14
2.484,-1.91,-8.22,4.93
2.514,-1.83,-7.94,5.38
2.544,-1.84,-8.13,5.06
2.564,-1.94,-8.25,5.29
2.574,-2.12,-8.17,5.35
2.604,-1.93,-8,5.33
2.624,-1.4,-7.26,6.15
2.634,-2.34,-8.2,6.36
2.654,-2.04,-7.23,6.04
2.665,-1.89,-7.41,5.46
2.685,-1.45,-7.52,5.24
2.695,-2.08,-7.42,5.92
2.725,-2.45,-7.5,6.86
2.746,-1.29,-7.51,5.66
2.755,-1.41,-7.32,5.41
2.776,-2.57,-7.53,6.53
2.785,-2.3,-7.41,6.94
2.805,-1.5,-7.21,6.66
2.816,-1.21,-7.5,6.37
2.836,-1.99,-7.12,6.4
2.846,-2.36,-7.14,6.91
2.876,-1.27,-6.93,6.69
2.896,-1.59,-7.17,6.75
2.906,-2.07,-6.92,6.96
2.926,-2.03,-7.12,7.09
2.936,-1.81,-6.71,7.14
2.956,-1.5,-6.99,7.17
2.966,-1.82,-7.02,7.16
2.986,-2.11,-6.52,7.48
2.997,-2,-6.82,7.34
3.017,-1.75,-6.66,7.31
3.027,-1.7,-6.9,7.29
3.047,-2.11,-6.54,7.71
3.057,-1.89,-6.79,7.51
3.078,-1.89,-6.52,7.51
3.087,-1.64,-6.7,7.49
3.107,-1.99,-6.56,7.5
3.117,-1.78,-6.56,7.54
3.137,-1.83,-6.57,7.62
3.148,-1.66,-6.62,7.7
3.168,-1.74,-6.5,7.73
3.178,-1.97,-6.54,7.57
3.198,-1.75,-6.41,7.62
3.208,-1.64,-6.65,7.56
3.228,-1.81,-6.21,7.82
3.238,-2.01,-6.36,7.69
3.258,-1.8,-6.49,7.59
3.268,-1.58,-6.58,7.49
3.288,-1.74,-6.33,7.58
3.299,-1.91,-6.62,7.64
3.318,-1.76,-6.49,7.79
3.329,-1.8,-6.55,7.93
3.349,-1.76,-6.48,7.5
3.359,-1.79,-6.61,7.54
3.379,-2,-6.62,7.85
3.389,-1.94,-6.32,8.02
3.409,-1.59,-6.53,7.75
3.419,-1.59,-6.51,7.71
3.439,-1.84,-6.13,7.97
3.449,-1.8,-6.12,7.97
3.469,-1.44,-6.63,7.68
3.48,-1.83,-6.21,7.87
3.5,-1.77,-6.3,8.11
3.51,-1.94,-6.49,7.79
3.53,-1.85,-6.06,8.14
3.54,-1.85,-6.24,7.98
3.56,-1.73,-6.2,7.89
3.57,-1.83,-6.5,7.85
3.59,-2.06,-5.92,8.32
3.6,-1.76,-6.22,8.19
3.62,-1.67,-6.01,7.87
3.63,-1.78,-5.8,8.04
3.65,-1.78,-6.14,8.26
3.661,-1.65,-5.92,8.17
3.681,-1.55,-6.09,8.18
3.691,-1.68,-5.92,8.43
3.711,-1.78,-6.21,8.36
3.721,-1.8,-5.67,8.41
3.741,-1.56,-6.27,8.43
3.751,-2,-6.11,8.32
3.771,-1.77,-5.75,8.7
3.781,-1.83,-6.13,8.43
3.801,-1.74,-5.82,8.42
3.811,-2.21,-5.92,8.43
3.832,-1.91,-5.81,8.68
3.842,-1.59,-5.98,8.4
3.853,-1.24,-5.9,8.33
3.872,-2.14,-6.14,8.6
3.892,-2.1,-5.5,8.61
3.902,-1.53,-5.59,8.51
3.922,-1.24,-6.01,8.37
3.932,-1.97,-5.86,8.59
3.952,-2.11,-5.81,8.73
3.983,-1.23,-6.09,8.33
3.992,-1.92,-6.05,8.51
4.013,-2.46,-5.89,9.01
4.033,-0.8,-5.92,8.58
4.053,-1.69,-6.13,8.48
4.073,-2.46,-5.49,8.65
4.105,-1.14,-6.21,7.92
4.123,-2.79,-5.2,8.79
4.133,-2.19,-5.72,8.92
4.153,-1.07,-6.01,8.1
4.164,-1.49,-5.56,8.07
4.174,-2.17,-5.69,8.44
4.184,-2.28,-5.96,8.69
4.194,-2.18,-6.04,8.72
4.214,-1.46,-5.74,8.55
4.224,-1.54,-6.09,8.36
4.244,-2.38,-6.1,8.42
4.254,-2.29,-5.76,8.69
4.274,-1.42,-6.21,8.55
4.284,-1.51,-5.63,8.13
4.305,-2.19,-6.45,8.29
4.315,-2.03,-6.26,8.36
4.345,-1.16,-6.31,8.09
4.365,-2.08,-5.85,8.31
4.375,-2,-5.72,8.76
4.395,-1.55,-6.04,8.03
4.405,-1.35,-6.12,7.71
4.425,-1.72,-5.83,8.28
4.435,-2.34,-6.13,8.51
4.455,-1.76,-5.82,8.24
4.466,-1.69,-5.92,8.12
4.486,-1.64,-6.18,8.06
4.496,-2.12,-5.68,8.12
4.526,-1.45,-6.35,8.07
4.546,-1.8,-6.17,8.02
4.556,-1.53,-6.75,8.22
4.586,-1.67,-6.08,8.37
4.606,-1.69,-6.21,7.71
4.616,-1.8,-5.93,7.62
4.647,-1.88,-6.36,8.22
4.667,-1.8,-6.08,8.41
4.677,-1.89,-6.38,8.18
4.697,-2.14,-6.14,8
4.707,-1.66,-6.03,8.02
4.727,-1.64,-6.07,7.73
4.737,-1.58,-6.05,7.63
4.757,-2.13,-6.13,7.94
4.767,-1.67,-5.8,8.15
4.787,-1.65,-6.35,7.49
4.798,-1.47,-6.35,7.54
4.817,-2.42,-6.35,8.01
4.827,-2.02,-6.57,8.15
4.848,-1.58,-6.12,7.86
4.858,-1.56,-6.64,7.69
4.888,-2.12,-6.43,7.68
4.918,-1.26,-6.76,7.44
4.938,-2.78,-6.29,8.12
4.949,-2.44,-6.34,8.11
4.968,-1.28,-6.36,7.7
4.979,-0.84,-6.48,7.39
4.999,-2.79,-6.31,7.88
5.009,-2.54,-6.17,8.21
5.029,-1.46,-6.01,7.79
5.039,-0.54,-6.69,7.55
5.059,-2.91,-6,7.91
5.069,-3.01,-6.66,8.39
5.089,-1.67,-5.5,8.33
5.099,-0.61,-6.64,7.84
5.119,-2.62,-6.09,7.64
5.129,-3.13,-6.4,8
5.149,-1.35,-5.98,8.58
5.16,-1.08,-6.79,7.97
5.18,-2.5,-6.16,7.89
5.19,-3,-5.97,7.97
5.21,-0.94,-6.22,7.94
5.22,-1.14,-6.44,7.12
5.24,-2.89,-5.72,7.6
5.25,-2.8,-5.78,7.89
5.27,-1.29,-6.9,7.85
5.281,-1.59,-6.61,7.71
5.301,-2.87,-5.7,8.24
5.311,-2.14,-6.03,8.03
5.331,-1.08,-6.42,7.35
5.341,-1.98,-6.21,7.49
5.361,-2.24,-5.91,8.27
5.371,-1.72,-6.35,8.04
5.391,-1.47,-6.11,8.14
5.401,-2.28,-5.41,8.22
5.421,-1.11,-6.42,7.48
5.431,-1.63,-6.25,7.32
5.451,-2.5,-6.08,8.38
5.461,-2.13,-5.81,8.47
5.482,-1.29,-6.89,7.77
5.491,-1.98,-6.27,8.08
5.512,-2.18,-6.03,8.2
5.522,-1.32,-6.68,7.84
5.542,-1.75,-6.57,7.81
5.552,-2.44,-5.85,8.67
5.572,-1.82,-6.65,8.43
5.602,-1.58,-6.29,7.71
5.612,-1.81,-6.26,7.87
5.633,-2.22,-6.18,7.88
5.663,-1.37,-6.3,8.33
5.684,-2.21,-6.29,7.97
5.693,-2.14,-5.95,7.93
5.723,-1.48,-6.19,8.04
5.753,-1.92,-6.1,8.24
5.773,-1.38,-6.28,7.75
5.783,-1.27,-6.05,7.74
5.804,-2.25,-6.28,7.94
5.814,-2.65,-6.39,7.82
5.844,-1.27,-6.41,8.12
5.874,-1.88,-6.64,7.35
5.898,-2.15,-6.41,8.36
5.914,-1.7,-6.18,8.56
5.924,-1.87,-5.77,8.15
5.945,-1.57,-6.56,7.69
5.954,-2.02,-5.52,7.56
5.975,-1.95,-6.89,7.3
5.985,-2.06,-6.34,7.43
6.015,-1.69,-6.85,8.17
6.035,-2.11,-7.31,7.03
6.045,-1.47,-7.82,6.64
6.065,-2.4,-7.21,6.38
6.075,-2.36,-7.38,6.42
6.112,-1.98,-8.29,5.33
6.125,-2.16,-7.78,5.05
6.135,-2.39,-7.82,4.97
6.155,-1.8,-8.01,4.63
6.166,-1.77,-7.57,5.33
6.186,-2.18,-7.99,5.62
6.196,-3.06,-6.92,5.29
6.206,-2.3,-7.69,4.53
6.216,-1.37,-9.04,4.79
6.226,-1.94,-8.29,5.48
6.246,-2.08,-6.78,4.87
6.256,-2.27,-8.54,4.78
6.276,-2.05,-6.88,5.25
6.286,-2.08,-7.41,4.74
6.306,-2.47,-8.08,4.9
6.317,-2.7,-6.98,5.17
6.337,-1.81,-9.11,4.94
6.347,-1.33,-7.4,4.92
6.367,-2.54,-9.33,4.85
6.377,-2.79,-8.59,5.54
6.407,-1.08,-8.64,4.8
6.437,-2.85,-8.08,5.28
6.457,-2.62,-7.92,5.27
6.467,-1.8,-8.28,4.82
6.488,-1.77,-7.91,5.15
6.498,-2.18,-7.7,5.37
6.518,-2.67,-8.49,5.29
6.528,-2.23,-7.95,5.43
6.548,-1.79,-8.45,5.27
6.558,-1.6,-6.79,5.18
6.578,-2.08,-8.12,6.51
6.588,-2.72,-8.88,6.99
6.608,-1.73,-5.15,5.78
6.618,-1.11,-6.63,5.19
6.638,-2.74,-7.64,6.46
6.649,-2.68,-6.09,6.9
6.669,-1.63,-7.06,7.54
6.679,-2.26,-7.83,6.92
6.699,-1.57,-7.35,6.98
6.709,-1.7,-6.6,8.07
6.719,-2.65,-6.12,7.67
6.729,-2.18,-7.28,6.19
6.739,-1.23,-7.65,5.75
6.759,-2.38,-6.03,7.3
6.769,-2.43,-6.99,7.37
6.789,-2.26,-7.08,7.31
6.8,-1.43,-6.21,7.54
6.819,-2.11,-7.92,7.18
6.83,-2.36,-6.72,7.02
6.85,-2.23,-7.22,7.57
6.86,-1.64,-6.67,7.15
6.88,-1.37,-7.7,6.58
6.89,-2.09,-6.73,7.37
6.91,-2.55,-6.64,7.63
6.92,-1.52,-7.18,6.98
6.931,-1.36,-7.11,6.82
6.95,-1.74,-5.99,7.16
6.97,-1.99,-7.32,7.17
6.98,-1.68,-6.28,7.42
6.991,-1.78,-6.39,7.76
7.001,-2.12,-7.23,7.82
7.011,-1.99,-6.6,7.66
7.021,-1.54,-6.13,7.12
7.041,-1.7,-6.79,7.02
7.051,-2.13,-6.33,7.25
7.061,-2.18,-6.78,7.38
7.071,-2.1,-7.22,7.89
7.091,-1.69,-6.18,7.85
7.101,-0.99,-6.75,7.43
7.111,-1.56,-6.74,7.19
7.121,-2.08,-6.56,7.02
7.131,-1.96,-6.97,7.28
7.141,-2.31,-6.67,7.82
7.151,-1.98,-6.36,7.69
7.161,-0.97,-6.57,7.25
7.182,-1.94,-6.48,7.42
7.192,-2.17,-6.26,7.49
7.206,-2.17,-6.43,7.42
7.222,-1.91,-6.59,7.23
7.242,-1.15,-7.3,7.5
7.252,-2.02,-7.4,7.76
7.272,-2.11,-6.58,8.14
7.302,-1.24,-6.41,6.38
7.333,-2.79,-5.95,7.46
7.363,-1.43,-6.47,6.8
7.393,-2.69,-7.15,6.72
7.423,-1.27,-7.72,6.06
7.453,-2.36,-7.48,6.96
7.484,-1.23,-7.35,6.75
7.514,-1.87,-7.31,6.99
7.544,-1.43,-7.01,7.52
7.564,-1.52,-6.22,6.92
7.574,-1.62,-7.16,6.35
7.604,-2.28,-7.04,6.86
7.624,-1.27,-6.97,7.03
7.635,-2.08,-6.33,7.04
7.654,-2.32,-7.69,7.15
7.665,-2.49,-6.58,7.06
7.695,-1.57,-6.91,6.53
7.715,-2.29,-6.85,7.17
7.725,-2.97,-6.4,7.61
7.746,-0.88,-7.02,7.01
7.755,-1.27,-7.12,6.64
7.775,-2.06,-7.23,7.38
7.785,-2.73,-6.71,7.94
7.805,-1.07,-6.92,6.83
7.816,-0.86,-6.8,6.43
7.836,-2.22,-6.99,6.21
7.846,-2.68,-6.63,7.1
7.876,-0.91,-6.66,7.48
7.896,-2.06,-7.67,6.96
7.906,-2.31,-6.76,7.31
7.916,-2.77,-6.46,7.2
7.926,-1.61,-7.17,6.55
7.936,-0.41,-6.84,6.75
7.956,-1.98,-6.74,6.53
7.967,-2.59,-6.99,7.19
7.987,-1.75,-6.53,7.51
7.997,-1.05,-7.97,7.07
8.017,-2.08,-6.47,7.48
8.027,-2.41,-6.78,7.6
8.057,-1.06,-6.87,6.28
8.077,-2.53,-6.95,6.65
8.087,-2.32,-7.38,6.95
8.107,-2.29,-6.33,7.35
8.117,-0.81,-7.56,7.11
8.137,-2.2,-6.11,6.62
8.148,-2.12,-7.41,6.63
8.168,-1.51,-6.07,7.08
8.178,-1.09,-7.06,7.22
8.198,-2.06,-6.11,7.21
8.208,-2.4,-6.21,7.26
8.228,-1.49,-6.85,6.72
8.238,-1.2,-7.06,6.85
8.248,-1.77,-6.98,7.15
8.258,-2.36,-6.77,7.41
8.268,-2.31,-6.16,7.76
8.288,-1.25,-7.11,6.41
8.299,-0.96,-6.81,6.21
8.309,-2.17,-6.3,6.77
8.318,-2.5,-7.39,6.72
8.329,-2.62,-7.8,7.52
8.349,-1.3,-6.49,7.62
8.359,-1.06,-7.99,7.52
8.379,-2.27,-5.92,6.86
8.389,-2.42,-6.62,6.74
8.409,-0.72,-6.91,6.64
8.419,-1.52,-6.19,7.22
8.439,-2.01,-6.81,7.18
8.45,-2.18,-6.44,7.49
8.469,-1.01,-7.83,7.09
8.479,-2.31,-6.7,7.75
8.5,-1.39,-6.83,7.23
8.51,-1.78,-6.24,7.03
8.53,-1.43,-7.1,6.28
8.54,-2.78,-6.51,7.07
8.56,-1.97,-7.34,6.76
8.57,-1.47,-7.64,7.42
8.59,-1.72,-6.19,7.82
8.6,-2.24,-6.46,7.75
8.62,-1.62,-6.67,5.98
8.63,-0.74,-6.59,6.41
8.651,-2.32,-7.21,6.89
8.661,-2.28,-5.94,7.76
8.671,-2.24,-6.34,7.76
8.691,-1.35,-7.59,7.28
8.711,-2.45,-6.6,7.53
8.721,-2.29,-7.07,6.99
8.751,-1.6,-7.15,6.4
8.762,-1.66,-6.78,6.87
8.771,-2.19,-6.27,7.4
