0,0,0.02,0.04
0.02,0,0.01,0.04
0.03,-0.01,0.01,0.01
0.041,-0.01,0.01,0.03
0.05,0,0.01,0.03
0.06,-0.01,0.02,0.02
0.07,-0.01,0.01,0.03
0.08,0,0.02,0.03
0.101,-0.01,0.02,0.03
0.121,0,0.01,0.02
0.131,-0.01,0.01,0.03
0.151,-0.01,0.01,0.03
0.161,-0.01,0.01,0.03
0.171,-0.01,0.02,0.04
0.181,0,0.02,0.04
0.201,0,0.01,0.02
0.222,-0.01,0,0.02
0.244,-0.01,0.01,0.02
0.251,-0.01,0.01,0.03
0.262,0,0.01,0.02
0.272,0,0.01,0.02
0.282,0,0.02,0.02
0.293,-0.01,0.01,0.04
0.332,-0.01,0.02,0.03
0.342,0,0.01,0.03
0.352,0,0.01,0.02
0.362,0,0.01,0.02
0.372,0,0.02,0.03
0.382,0,0.01,0.04
0.402,-0.01,0.02,0.03
0.412,-0.01,0.01,0.03
0.432,-0.01,0.01,0.02
0.444,-0.01,0.01,0.03
0.466,0,0.02,0.04
0.483,0,0.01,0.03
0.493,-0.01,0,0.02
0.513,0,0.01,0.02
0.533,0,0.02,0.04
0.543,0,0.01,0.03
0.563,0,0.01,0.03
0.583,0,0.01,0.01
0.594,-0.01,0,0.02
0.604,-0.01,0,0.03
0.618,0,0.02,0.02
0.634,-0.01,0.01,0.03
0.654,0,0.01,0.03
0.664,0,0,0.02
0.684,0,0.02,0.02
0.695,-0.01,0.02,0.02
0.718,-0.01,0.02,0.03
0.734,0,0.02,0.02
0.745,0,0.01,0.03
0.764,0,0.02,0.02
0.784,-0.01,0.01,0.03
0.795,0,0.01,0.03
0.816,0,0.01,0.02
0.835,0,0.01,0.03
0.845,0,0.01,0.03
0.855,0,0.01,0.02
0.865,-0.01,0.01,0.02
0.885,-0.01,0.02,0.02
0.896,0,0.02,0.02
0.915,0,0.01,0.02
0.936,-0.01,0,0.02
0.946,0,0.01,0.02
0.986,-0.01,0,0.02
0.996,0.01,0.01,0.03
1.006,0.01,0.01,0.02
1.016,0,0.01,0.02
1.026,0,0.01,0.03
1.046,-0.01,0.02,0.02
1.057,-0.01,0.01,0.02
1.066,0,0.01,0.02
1.076,0,0.02,0.04
1.096,0,0.02,0.02
1.116,-0.01,0.02,0.02
1.127,-0.01,0.01,0.03
1.137,0,0.01,0.02
1.147,-0.01,0.01,0.02
1.167,0,0,0.01
1.178,-0.01,0.01,0.02
1.188,0,0.01,0.03
1.198,-0.01,0.01,0.03
1.217,0,0.01,0.02
1.237,0,0,0.03
1.248,0,0,0.02
1.268,0,0.01,0.02
1.288,0,0.01,0.04
1.298,0,0.02,0.02
1.318,0,0,0.02
1.328,0,0.01,0.03
1.348,0,0.01,0.03
1.368,-0.01,0.01,0.03
1.378,-0.01,0.01,0.02
1.388,0,0.01,0.02
1.398,0,0.02,0.02
1.418,-0.01,0.01,0.01
1.43,-0.01,0.01,0.03
1.449,-0.01,0.01,0.02
1.469,-0.01,0.02,0.01
1.479,0,0.01,0.01
1.489,0,0.01,0.03
1.499,-0.01,0.01,0.02
1.519,-0.01,0.01,0.03
1.529,-0.01,0.02,0.02
1.539,-0.01,0,0.02
1.549,-0.01,0.01,0.02
1.569,0,0,0.01
1.579,0,0,0.03
1.599,0.01,0.02,0.02
1.619,-0.01,0.02,0.03
1.63,0,0.01,0.03
1.645,-0.01,0.01,0.02
1.65,-0.01,0.01,0.01
1.67,-0.01,0,0.02
1.68,0,0.02,0.02
1.7,0,0.01,0.02
1.72,0,0.01,0.02
1.73,0,0.02,0.02
1.75,0,0.01,0.01
1.77,0,0,0.03
1.78,0,0.01,0.02
1.801,-0.01,0.01,0.02
1.821,-0.01,0.01,0.01
1.831,-0.01,0.01,0.03
1.851,0,0.01,0.02
1.865,0,0.01,0.04
1.883,0,0.01,0.02
1.901,-0.01,0.01,0.02
1.912,0,0,0.03
1.931,0,0.01,0.03
1.952,0,0.01,0.03
1.964,0,0.01,0.03
1.982,-0.01,0.01,0.02
2.002,0,0.01,0.02
2.012,-0.01,0.01,0.03
2.033,-0.01,0,0.02
2.052,0.01,0,0.03
2.065,0.01,0,0.02
2.082,0,0.01,0.02
2.093,0,0.01,0.02
2.112,0,0.01,0.03
2.133,0.01,0.01,0.02
2.153,0,0.02,0.03
2.163,-0.01,0.01,0.02
2.183,-0.01,0.01,0.02
2.203,0.01,0,0.01
2.213,0,0.02,0.01
2.233,0,0.01,0.03
2.253,-0.01,0.01,0.01
2.265,0,0.01,0.03
2.283,0,0.01,0.01
2.304,0.01,0.02,0.01
2.314,-0.01,0.02,0.01
2.334,0,0.02,0.03
2.354,0,0.01,0.02
2.364,0,0.01,0.01
2.384,0,0.01,0.01
2.404,0,0.02,0.02
2.416,0,0.02,0.02
2.434,0,0.01,0.02
2.447,0,0.01,0.02
2.465,0,0.01,0.02
2.485,-0.01,0.01,0.02
2.497,0,0.01,0.02
2.516,0,0.01,0.02
2.535,-0.01,0.02,0.02
2.546,-0.01,0.01,0.03
2.565,0.01,0.01,0.02
2.585,0,0.01,0.02
2.596,0,0.02,0.03
2.617,0,0.02,0.01
2.636,-0.01,0.01,0.03
2.649,0,0.01,0.02
2.666,0.01,0.01,0.03
2.686,0,0,0.02
2.696,0.01,0.01,0.02
2.716,0,0,0.02
2.736,-0.01,0.01,0.03
2.749,-0.01,0,0.03
2.766,0,0,0.02
2.787,0,0.01,0.01
2.797,0,0,0.01
2.817,-0.01,0.01,0.02
2.837,0,0.02,0.03
2.847,-0.01,0.01,0.03
2.867,-0.01,0.01,0.01
2.887,-0.01,0,0.01
2.899,-0.01,0.01,0.02
2.917,-0.01,0.02,0.01
2.938,0,0.01,0.03
2.949,0,0,0.02
2.968,0,0,0.03
2.982,0,0.01,0.02
3,0,0.01,0.03
3.018,0,0.01,0.02
3.028,0,0.01,0.02
3.048,0,0,0.02
3.068,0,0.01,0.03
3.079,-0.01,0.01,0.02
3.098,0,0,0.02
3.119,0,0,0.02
3.129,-0.01,0,0.03
3.139,0,0.01,0.02
3.149,-0.01,0.02,0.01
3.169,0,0.01,0.02
3.179,0,0.01,0.01
3.199,0.01,0.01,0.02
3.219,-0.01,0.01,0.02
3.229,-0.01,0.01,0.03
3.239,0,0.01,0.02
3.249,0,0.01,0.01
3.269,0,0,0.01
3.28,0,0.01,0.02
3.3,0,0.01,0.04
3.32,0,0.01,0.03
3.33,0,0,0.02
3.35,-0.01,0,0.01
3.37,-0.01,0.01,0.01
3.382,0,0.01,0.02
3.4,-0.01,0,0.02
3.42,0,0.01,0.02
3.43,0,0,0.01
3.451,0,0.01,0.02
3.471,-0.01,0.01,0.03
3.483,0,0.01,0.02
3.501,-0.01,0,0.02
3.511,0,0,0.03
3.531,0,0,0.01
3.551,0,0.01,0.01
3.561,0,0.01,0.03
3.581,0,0.01,0.02
3.601,0,0,0.01
3.612,-0.01,0.01,0.01
3.632,0,0.02,0.02
3.652,0,0.02,0.02
3.665,0,0.01,0.01
3.683,0,0,0.01
3.702,0,0.01,0.02
3.712,-0.01,0.01,0.02
3.732,0,0.01,0.02
3.752,0,0,0.02
3.783,0,0.01,0.02
3.803,0,0.01,0.02
3.813,0,0,0.02
3.834,-0.01,0.01,0.02
3.853,0,0,0.01
3.883,-0.01,0.01,-0.01
3.893,-0.01,0,0.04
3.903,0,0,0.03
3.913,-0.01,0.01,0
3.923,-0.01,0.01,0.04
3.933,0.01,0,0.02
3.943,-0.01,0,0.03
3.953,0,0.01,0.03
3.964,0,0.01,0.02
3.974,-0.01,0.01,0.02
3.984,0,0.01,0.03
3.994,0,0,0.04
4.004,0,0,0.02
4.014,0,0,0.01
4.034,-0.01,0.01,0.03
4.045,0,0.01,0.03
4.054,0,0.01,0.03
4.064,-0.01,0.01,0.02
4.084,0,0.01,0.04
4.095,-0.01,0.01,0.04
4.115,-0.01,0.01,0.02
4.135,-0.01,0,0.01
4.155,-0.01,0.01,0.02
4.165,-0.01,0.01,0.02
4.185,-0.01,0.02,0.03
4.195,0,0.02,0.02
4.215,-0.01,0,0.02
4.225,0,0,0.03
4.235,0,0.01,0.03
4.245,0,0.01,0.03
4.255,-0.01,0.01,0.03
4.265,0,0.02,0.02
4.276,-0.01,0.01,0.03
4.286,0.01,0.01,0.02
4.296,0,-0.01,0.02
4.316,-0.01,0.01,0.02
4.337,0,0.01,0.01
4.347,-0.01,0.01,0.03
4.357,0,0,0.03
4.368,0,0,0.01
4.386,0,0,0.02
4.396,0,0.01,0.03
4.406,0,0.02,0.03
4.416,0,0.01,0.03
4.426,0,0.01,0.04
4.437,0.01,0,0.03
4.447,0,0,0.03
4.467,0,0,0.02
4.477,0,0.01,0.03
4.487,0,0,0.02
4.497,0,0.01,0.01
4.507,0,0.01,0.03
4.517,0,0.01,0.02
4.528,0,0.01,0.02
4.538,0,0.02,0.02
